@relation GENERATED
@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute CLASS {MIN,MAJ}
@data
0.1840747180159167,0.3163085705620182,-0.2662242216257307,MIN
0.2217334096246502,0.19338808042932387,-0.0657261239714946,MIN
0.17477206676369278,0.2689144644304837,-0.11201595183422294,MIN
0.1415739323393733,0.14287071677513047,-0.34109018807567376,MIN
0.24444954465348903,0.2676702175093627,-0.08399624037220538,MIN
0.1095223386815918,0.12813595397986186,-0.16029269654459213,MIN
0.14993758736171747,0.21927978573132462,-0.09887588981995817,MIN
0.19253128671269992,0.21660993083753488,-0.3703916602435485,MIN
0.2285842198017524,0.3130498723192028,-0.3081269052657655,MIN
0.10868768989983302,0.21323643176624163,-0.1324213631535906,MIN
0.2603419861523243,0.16932946539746976,-0.09262723688425847,MIN
0.28888529722468503,0.2780592758895385,-0.11757186038626526,MIN
0.18197408859679448,0.29206859447861655,-0.33231772647653435,MIN
0.3336283848492857,0.24816162810984466,-0.29252360020720214,MIN
0.14444879200916988,0.3098577342994573,-0.2418962654170018,MIN
0.354994348741149,0.1944532865729141,-0.21354944056518235,MIN
0.2531363998765576,0.10937460881522149,-0.29073209033648556,MIN
0.25403210034156737,0.31852734310095576,-0.3241571097931072,MIN
0.19766746974372928,0.3404808262853417,-0.24392820021611153,MIN
0.25912993790876454,0.18819413130774018,-0.07576618211031635,MIN
0.11146767533790501,0.15872460571720298,-0.1440453752235541,MIN
0.2843545404611505,0.1662406481233542,-0.3161966480259708,MIN
0.21994393523590036,0.2629514710453352,-0.3590946828761028,MIN
0.27723304700446316,0.1161984871267171,-0.1624123523610376,MIN
0.29336061017830634,0.12753795082200534,-0.23481996833336188,MIN
0.1485097470370338,0.14749951948069984,-0.23123342128925936,MIN
0.17118564052579116,0.23875628953544253,-0.14767027821989456,MIN
0.2928253615037078,0.2636376391999241,-0.2812782576066121,MIN
0.1655363587234271,0.3071988670764996,-0.20155397548654708,MIN
0.1398154046237732,0.2096368094039567,-0.32851066386086447,MIN
0.32852716840540813,0.2156022962150378,-0.2002470956132563,MIN
0.2682098566468592,0.2519426502190684,-0.13354079149747128,MIN
0.2673824450618716,0.12915944207532493,-0.24334357179740157,MIN
0.2410543713621354,0.17464388074068993,-0.260218635256567,MIN
0.2523577424224689,0.2722059384132328,-0.20743398160777088,MIN
0.2035017960302595,0.289630429563863,-0.16494826379895614,MIN
0.18190015137041143,0.19206837189132012,-0.270712942251696,MIN
0.10308435909813839,0.1767802486684275,-0.20041089777507523,MIN
0.22184056346819103,0.20166159833290903,-0.34885328410689703,MIN
