@relation GENERATED
@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute CLASS {MIN,MAJ}
@data
0.20249020318930502,0.21750240021475742,-0.3239682180369947,MIN
0.22662522454622444,0.28206247474658225,-0.28228613942607395,MIN
0.19142797016543245,0.14813906371205926,-0.136324131668764,MIN
0.13126073097920224,0.2023349726045004,-0.1617275663344409,MIN
0.23278311391214282,0.17294220257909482,-0.13508806699001955,MIN
0.12851923980248275,0.24410742157714985,-0.2669261439051911,MIN
0.2745436556236742,0.26509316464096827,-0.15619006042419636,MIN
0.20297376983505516,0.2744714641126958,-0.29994801907895574,MIN
0.21996676359130835,0.2968802688230526,-0.18268014849782854,MIN
0.1413400074602903,0.16295685778852964,-0.2601435583812337,MIN
0.24695158820723964,0.23502675850151863,-0.20550665858805106,MIN
0.22180184797468722,0.2439875445530084,-0.16846448886266474,MIN
0.20916912954269382,0.18693290711079596,-0.23031604803710304,MIN
0.20947888966439268,0.22695836926660806,-0.2432376814830172,MIN
0.22520077506209515,0.2729509430054315,-0.21414015098260092,MIN
-0.21615696946004279,0.15754825546316403,0.0532721894023684,MIN
-0.23037838735236182,0.24457896425501693,0.06671144782929796,MIN
-0.23420829200487825,0.1476887616025181,-0.059740347130205845,MIN
-0.15065401242260476,0.1373289619602086,-0.017917683231981167,MIN
-0.26041425754844205,0.24451613729499436,-0.042735393556428476,MIN
-0.17781745412929773,0.2231218572731202,-0.06875960370834154,MIN
-0.2784655800932775,0.16138958630345918,0.04555165496800724,MIN
-0.2599589735593138,0.14444394222378557,-0.006209377678450249,MIN
-0.1764046939770403,0.13994550715194723,0.01950931941521364,MIN
-0.2741803914516328,0.24612806244181634,-0.03303003626292268,MIN
-0.1554404081452369,0.19903336128708532,-0.03385891629285798,MIN
-0.2140375868064788,0.16402119652319028,-0.014989657843639797,MIN
-0.1766287465224264,0.21977682546344873,0.05335495075936544,MIN
-0.23456204829104077,0.23712001736549654,-0.0035579321421224056,MIN
-0.2049477826735264,0.20048007707586366,-0.029538837497039724,MIN
-0.026893378693716614,-0.20075745457733893,0.3038215819207097,MIN
0.01269782971606871,-0.31309837199197466,0.2093669672119702,MIN
-0.015773278927780375,-0.14267789747108617,0.2604189689402714,MIN
-0.06676720975632988,-0.16707340783839958,0.12882797889172326,MIN
0.09521061295510083,-0.22326233459845007,0.16039879032313697,MIN
-0.10566222666494507,-0.18702680040295405,0.20428302118384112,MIN
0.0484161516744808,-0.26684037066117183,0.24626890254469463,MIN
-0.006001999522582589,-0.22127976326738666,0.09643332761351112,MIN
-0.05189103627487072,-0.27632984843621433,0.1833824827695312,MIN
0.013902159697208961,-0.15105232860195622,0.27029001521148693,MIN
0.008526842072010814,-0.16144359896592697,0.19289863164585172,MIN
0.046647002303484314,-0.18341354963378906,0.16958426068718238,MIN
-0.04866193855593078,-0.23764579485127663,0.20330850700761427,MIN
0.05429159968925626,-0.24384419487008235,0.22779774341760872,MIN
0.012908720827363317,-0.197248459329967,0.22758255519405313,MIN
-0.05708114895969629,0.1997228335369049,-0.11108860764159989,MAJ
0.4429188510403037,-0.1336104997964283,0.4889113923584,MAJ
-0.4633311489596963,-0.2447216109075394,0.08891139235839995,MAJ
0.03666885104030371,0.4219450557591271,-0.39108860764160003,MAJ
-0.2133311489596963,0.08861172242579385,0.20891139235839995,MAJ
0.2866688510403037,-0.35583272201865057,-0.19108860764159985,MAJ
-0.3383311489596963,0.31083394464801595,0.4089113923583999,MAJ
0.1616688510403037,-0.0224993886853172,0.008911392358399883,MAJ
-0.08833114895969629,-0.3928697590556876,-0.4870886076416,MAJ
0.4116688510403037,0.27379690761097897,0.11291139235839998,MAJ
-0.4008311489596963,-0.059536425722354236,-0.2870886076416,MAJ
0.09916885104030371,-0.17064753683346534,0.31291139235839993,MAJ
-0.1508311489596963,0.4960191298332012,-0.08708860764159987,MAJ
0.3491688510403037,0.16268579649986792,-0.3670886076416,MAJ
-0.2758311489596963,-0.2817586479445765,0.23291139235839997,MAJ
0.2241688510403037,0.38490801872209,-0.16708860764159988,MAJ
-0.025831148959696293,0.05157468538875676,0.4329113923583999,MAJ
0.4741688510403037,-0.42990679609272464,0.032911392358399905,MAJ
-0.4789561489596963,0.236759870573942,-0.44708860764159997,MAJ
0.021043851040303707,-0.09657346275939127,0.1529113923584,MAJ
-0.2289561489596963,-0.20768457387050238,-0.2470886076415999,MAJ
0.2710438510403037,0.4589820927961641,0.35291139235839997,MAJ
-0.3539561489596963,0.12564875946283083,-0.04708860764159989,MAJ
0.1460438510403037,-0.31879568498161354,-0.32708860764159997,MAJ
-0.10395614895969629,0.3478709816850529,0.2729113923584,MAJ
0.3960438510403037,0.014537648351719779,-0.1270886076415999,MAJ
-0.4164561489596963,-0.47928951214210735,0.47291139235839996,MAJ
0.08354385104030371,0.18737715452455916,0.07291139235839994,MAJ
-0.1664561489596963,-0.14595617880877398,-0.40708860764160004,MAJ
0.3335438510403037,-0.25706728991988514,0.19291139235839994,MAJ
-0.2914561489596963,0.4095993767467815,-0.20708860764159986,MAJ
0.2085438510403037,0.07626604341344823,0.3929113923583999,MAJ
-0.04145614895969629,-0.36817840103099625,-0.007088607641599853,MAJ
0.4585438510403037,0.2984882656356703,-0.4630886076416,MAJ
-0.4477061489596963,-0.03484506769766288,0.1369113923584,MAJ
0.05229385104030371,-0.4052154380680333,-0.2630886076416,MAJ
-0.1977061489596963,0.26145122859863335,0.33691139235839995,MAJ
0.3022938510403037,-0.07188210473469991,-0.06308860764159985,MAJ
-0.3227061489596963,-0.18299321584581102,-0.3430886076416,MAJ
0.1772938510403037,0.48367345082085544,0.2569113923584,MAJ
-0.07270614895969629,0.15034011748752218,-0.14308860764159992,MAJ
0.4272938510403037,-0.2941043269569222,0.45691139235839995,MAJ
-0.3852061489596963,0.3725623397097443,0.056911392358399926,MAJ
0.11479385104030371,0.039229006376411024,-0.4230886076416,MAJ
-0.1352061489596963,-0.4422524751050703,0.17691139235840003,MAJ
0.3647938510403037,0.22441419156159637,-0.22308860764159988,MAJ
-0.2602061489596963,-0.10891914177173695,0.3769113923584,MAJ
0.2397938510403037,-0.22003025288284805,-0.023088607641599923,MAJ
-0.010206148959696293,0.44663641378381846,-0.3030886076416,MAJ
0.4897938510403037,0.1133030804504852,0.29691139235840003,MAJ
-0.4867686489596963,-0.3311413639939592,-0.10308860764159988,MAJ
0.013231351040303707,0.3355253026727073,0.4969113923584,MAJ
-0.2367686489596963,0.0021919693393740447,0.09691139235839996,MAJ
0.2632313510403037,-0.4957504174919016,-0.3830886076416,MAJ
-0.3617686489596963,0.170916249174765,0.21691139235839996,MAJ
0.1382313510403037,-0.16241708415856826,-0.18308860764159984,MAJ
-0.11176864895969629,-0.27352819526967936,0.4169113923583999,MAJ
0.3882313510403037,0.3931384713969872,0.01691139235839989,MAJ
-0.4242686489596963,0.05980513806365395,-0.4790886076416,MAJ
0.07573135104030371,-0.38463930638079047,0.12091139235839998,MAJ
-0.1742686489596963,0.28202736028587605,-0.2790886076416,MAJ
0.3257313510403037,-0.051305973047457154,0.32091139235839994,MAJ
-0.2992686489596963,-0.4216763434178275,-0.07908860764159986,MAJ
0.2007313510403037,0.24499032324883907,-0.3590886076416,MAJ
-0.04926864895969629,-0.08834301008449419,0.24091139235839998,MAJ
0.4507313510403037,-0.1994541211956053,-0.15908860764159988,MAJ
-0.4555186489596963,0.4672125454710613,0.44091139235839993,MAJ
0.04448135104030371,0.13387921213772802,0.04091139235839991,MAJ
-0.2055186489596963,-0.3105652323067164,-0.4390886076416,MAJ
0.2944813510403037,0.3561014343599501,0.16091139235840002,MAJ
-0.3305186489596963,0.02276810102661686,-0.2390886076415999,MAJ
0.1694813510403037,-0.45871338045486454,0.3609113923584,MAJ
-0.08051864895969629,0.2079532862118021,-0.03908860764159988,MAJ
0.4194813510403037,-0.12538004712153122,-0.3190886076416,MAJ
-0.3930186489596963,-0.23649115823264233,0.2809113923584,MAJ
0.10698135104030371,0.4301755084340242,-0.1190886076415999,MAJ
-0.1430186489596963,0.09684217510069093,0.48091139235839997,MAJ
0.3569813510403037,-0.34760226934375343,0.08091139235839995,MAJ
-0.2680186489596963,0.31906439732291303,-0.39908860764160003,MAJ
0.2319813510403037,-0.014268936010420119,0.20091139235839994,MAJ
-0.018018648959696293,-0.4710590594672102,-0.19908860764159986,MAJ
0.4819813510403037,0.19560760719945636,0.4009113923583999,MAJ
-0.4711436489596963,-0.1377257261338769,9.113923583998762E-4,MAJ
0.028856351040303707,-0.248836837244988,-0.4982886076416,MAJ
-0.2211436489596963,0.41782982942167857,0.10171139235839999,MAJ
0.2788563510403037,0.08449649608834531,-0.29828860764160003,MAJ
-0.3461436489596963,-0.3599479483560991,0.30171139235839994,MAJ
0.1538563510403037,0.3067187183105674,-0.09828860764159991,MAJ
-0.09614364895969629,-0.026614615022765797,-0.3782886076416,MAJ
0.4038563510403037,-0.39698498539313615,0.22171139235839998,MAJ
-0.4086436489596963,0.2696816812735304,-0.17828860764159993,MAJ
0.09135635104030371,-0.06365165205980283,0.42171139235839994,MAJ
-0.1586436489596963,-0.17476276317091394,0.021711392358399917,MAJ
0.3413563510403037,0.49190390349575264,-0.4582886076416,MAJ
-0.2836436489596963,0.15857057016241938,0.14171139235840002,MAJ
0.2163563510403037,-0.28587387428202504,-0.2582886076416,MAJ
-0.03364364895969629,0.3807927923846415,0.3417113923584,MAJ
0.4663563510403037,0.04745945905130822,-0.05828860764159993,MAJ
-0.4398936489596963,-0.4340220224301732,-0.3382886076416,MAJ
0.06010635104030371,0.23264464423649345,0.2617113923584,MAJ
-0.1898936489596963,-0.10068868909683987,-0.13828860764159995,MAJ
0.3101063510403037,-0.21179980020795097,0.4617113923584,MAJ
-0.3148936489596963,0.45486686645871555,0.06171139235839995,MAJ
0.1851063510403037,0.12153353312538229,-0.41828860764160003,MAJ
-0.06489364895969629,-0.3229109113190621,0.18171139235839995,MAJ
0.4351063510403037,0.3437557553476044,-0.2182886076415999,MAJ
-0.3773936489596963,0.010422422014271238,0.3817113923583999,MAJ
0.12260635104030371,-0.4834047384795559,-0.018288607641599897,MAJ
-0.1273936489596963,0.18326192818711062,-0.4742886076416,MAJ
0.3726063510403037,-0.15007140514622258,0.1257113923584,MAJ
-0.2523936489596963,-0.2611825162573337,-0.2742886076416,MAJ
0.2476063510403037,0.40548415040933294,0.32571139235839996,MAJ
-0.002393648959696293,0.07215081707599968,-0.07428860764159989,MAJ
0.4976063510403037,-0.3722936273684448,-0.35428860764160003,MAJ
-0.4965342739596963,0.2943730392982218,0.2457113923584,MAJ
0.003465726040303707,-0.038960294035111476,-0.1542886076415999,MAJ
-0.2465342739596963,-0.4093306644054818,0.44571139235839996,MAJ
0.2534657260403037,0.2573360022611848,0.04571139235839994,MAJ
-0.3715342739596963,-0.07599733107214851,-0.4342886076416,MAJ
0.1284657260403037,-0.18710844218325962,0.16571139235840004,MAJ
-0.12153427395969629,0.4795582244834069,-0.23428860764159992,MAJ
0.3784657260403037,0.14622489115007364,0.3657113923584,MAJ
-0.4340342739596963,-0.2982195532943707,-0.03428860764159991,MAJ
0.06596572604030371,0.36844711337229574,-0.31428860764160005,MAJ
-0.1840342739596963,0.03511378003896248,0.28571139235840004,MAJ
0.3159657260403037,-0.44636770144251886,-0.11428860764159993,MAJ
-0.3090342739596963,0.22029896522414782,0.4857113923584,MAJ
0.1909657260403037,-0.11303436810918555,0.08571139235839997,MAJ
-0.05903427395969629,-0.22414547922029665,-0.3942886076416,MAJ
0.4409657260403037,0.4425211874463699,0.20571139235839997,MAJ
-0.4652842739596963,0.10918785411303666,-0.1942886076415999,MAJ
0.03471572604030371,-0.33525659033140776,0.4057113923583999,MAJ
-0.2152842739596963,0.33141007633525876,0.005711392358399903,MAJ
0.2847157260403037,-0.0019232569980744407,-0.4902886076416,MAJ
-0.3402842739596963,-0.49712215960438444,0.1097113923584,MAJ
0.1597157260403037,0.1695445070622822,-0.2902886076416,MAJ
-0.09028427395969629,-0.16378882627105107,0.30971139235839995,MAJ
0.4097157260403037,-0.27489993738216223,-0.0902886076415999,MAJ
-0.4027842739596963,0.3917667292845044,-0.3702886076416,MAJ
0.09721572604030371,0.05843339595117114,0.2297113923584,MAJ
-0.1527842739596963,-0.38601104849327333,-0.17028860764159992,MAJ
0.3472157260403037,0.28065561817339324,0.42971139235839995,MAJ
-0.2777842739596963,-0.052677715159939964,0.029711392358399924,MAJ
0.2222157260403037,-0.42304808553031037,-0.4502886076416,MAJ
-0.027784273959696293,0.24361858113635626,0.14971139235840003,MAJ
0.4722157260403037,-0.089714752196977,-0.2502886076416,MAJ
-0.4809092739596963,-0.2008258633080881,0.3497113923584,MAJ
0.019090726040303707,0.46584080335857847,-0.050288607641599925,MAJ
-0.2309092739596963,0.1325074700252452,-0.3302886076416,MAJ
0.2690907260403037,-0.31193697441919926,0.2697113923584,MAJ
-0.3559092739596963,0.3547296922474673,-0.13028860764159994,MAJ
0.1440907260403037,0.02139635891413405,0.4697113923584,MAJ
-0.10590927395969629,-0.4600851225673474,0.06971139235839996,MAJ
0.3940907260403037,0.20658154409931928,-0.4102886076416,MAJ
-0.4184092739596963,-0.12675178923401403,0.18971139235839996,MAJ
0.08159072604030371,-0.23786290034512514,-0.2102886076415999,MAJ
-0.1684092739596963,0.4288037663215414,0.3897113923583999,MAJ
0.3315907260403037,0.09547043298820812,-0.01028860764159989,MAJ
-0.2934092739596963,-0.3489740114562363,-0.4662886076416,MAJ
0.2065907260403037,0.3176926552104302,0.13371139235840002,MAJ
-0.04340927395969629,-0.01564067812290293,-0.2662886076416,MAJ
0.4565907260403037,-0.4724308015796931,0.33371139235839997,MAJ
-0.4496592739596963,0.19423586508697355,-0.06628860764159988,MAJ
0.05034072604030371,-0.1390974682463597,-0.3462886076416,MAJ
-0.1996592739596963,-0.2502085793574709,0.2537113923584,MAJ
0.3003407260403037,0.41645808730919576,-0.14628860764159995,MAJ
-0.3246592739596963,0.0831247539758625,0.45371139235839997,MAJ
0.1753407260403037,-0.361319690468582,0.053711392358399945,MAJ
-0.07465927395969629,0.3053469761980846,-0.4262886076416,MAJ
0.4253407260403037,-0.027986357135248607,0.17371139235840005,MAJ
-0.3871592739596963,-0.398356727505619,-0.22628860764159991,MAJ
0.11284072604030371,0.2683099391610476,0.3737113923584,MAJ
-0.1371592739596963,-0.06502339417228564,-0.02628860764159996,MAJ
0.3628407260403037,-0.17613450528339675,-0.30628860764160004,MAJ
-0.2621592739596963,0.4905321613832698,0.29371139235840005,MAJ
0.2378407260403037,0.15719882804993657,-0.10628860764159992,MAJ
-0.012159273959696293,-0.2872456163945079,0.4937113923584,MAJ
0.4878407260403037,0.37942105027215867,0.09371139235839998,MAJ
-0.4887217739596963,0.04608771693882541,-0.3862886076416,MAJ
0.011278226040303707,-0.43539376454265605,0.21371139235839998,MAJ
-0.2387217739596963,0.23127290212401064,-0.18628860764159988,MAJ
0.2612782260403037,-0.10206043120932268,0.41371139235839993,MAJ
-0.3637217739596963,-0.21317154232043378,0.01371139235839991,MAJ
0.1362782260403037,0.45349512434623274,-0.4822886076416,MAJ
-0.11372177395969629,0.12016179101289948,0.1177113923584,MAJ
0.3862782260403037,-0.32428265343154494,-0.2822886076416,MAJ
-0.4262217739596963,0.3423840132351216,0.31771139235839996,MAJ
0.07377822604030371,0.009050679901788428,-0.0822886076415999,MAJ
-0.1762217739596963,-0.48477648059203876,-0.3622886076416,MAJ
0.3237782260403037,0.1818901860746278,0.2377113923584,MAJ
-0.3012217739596963,-0.1514431472587054,-0.1622886076415999,MAJ
0.1987782260403037,-0.26255425836981655,0.43771139235839995,MAJ
-0.05122177395969629,0.40411240829685013,0.03771139235839993,MAJ
0.4487782260403037,0.07077907496351687,-0.4422886076416,MAJ
-0.4574717739596963,-0.37366536948092766,0.15771139235840004,MAJ
0.04252822604030371,0.293001297185739,-0.24228860764159993,MAJ
-0.2074717739596963,-0.040332036147594286,0.3577113923584,MAJ
0.2925282260403037,-0.4107024065179647,-0.04228860764159992,MAJ
-0.3324717739596963,0.255964260148702,-0.32228860764160006,MAJ
0.1675282260403037,-0.07736907318463132,0.27771139235840003,MAJ
-0.08247177395969629,-0.18848018429574243,-0.12228860764159993,MAJ
0.4175282260403037,0.4781864823709241,0.4777113923584,MAJ
-0.3949717739596963,0.14485314903759083,0.07771139235839997,MAJ
0.10502822604030371,-0.2995912954068536,-0.4022886076416,MAJ
-0.1449717739596963,0.36707537125981293,0.19771139235839996,MAJ
0.3550282260403037,0.03374203792647967,-0.2022886076415999,MAJ
-0.2699717739596963,-0.4477394435550017,0.3977113923583999,MAJ
0.2300282260403037,0.21892722311166501,-0.0022886076415998824,MAJ
-0.019971773959696293,-0.11440611022166836,-0.4934886076416,MAJ
0.4800282260403037,-0.22551722133277946,0.1065113923583999,MAJ
-0.4730967739596963,0.4411494453338871,-0.2934886076416,MAJ
0.026903226040303707,0.10781611200055385,0.30651139235839986,MAJ
